"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","biotype"
"Ppp1ca.1",6.5210219436565e-111,0.637615890990746,0.922,0.662,1.80723602146496e-106,"injury_zone","Ppp1ca","protein_coding"
"Fos.1",7.18141063443069e-111,0.366585089252564,0.308,0.05,1.99025614322612e-106,"injury_zone","Fos","protein_coding"
"Ccdc80.1",8.16212059713034e-111,0.35330128992303,0.469,0.125,2.2620501022887e-106,"injury_zone","Ccdc80","protein_coding"
"Nadk.1",2.3975237389103e-110,0.381752001331441,0.43,0.108,6.644497290016e-106,"injury_zone","Nadk","protein_coding"
"Brk1.1",2.43907348109874e-110,0.539558822897249,0.709,0.307,6.75964824551706e-106,"injury_zone","Brk1","protein_coding"
"Sf3b4.1",3.78301721085206e-110,0.377428120401295,0.433,0.11,1.04842538981554e-105,"injury_zone","Sf3b4","protein_coding"
"Myog.1",6.15088583123203e-110,0.651735772125586,0.478,0.142,1.70465649926765e-105,"injury_zone","Myog","protein_coding"
"Psme2.1",7.77292788042849e-110,0.626856826122279,0.449,0.131,2.15418923278195e-105,"injury_zone","Psme2","protein_coding"
"Rpl36.1",8.50906930867167e-110,0.605507759070808,0.984,0.909,2.35820346820527e-105,"injury_zone","Rpl36","protein_coding"
"Psat1.1",1.5253908666407e-109,0.292912132800112,0.28,0.04,4.22746824780805e-105,"injury_zone","Psat1","protein_coding"
"Dhrs3.1",2.55054657354846e-109,0.620115433831788,0.587,0.227,7.0685847739322e-105,"injury_zone","Dhrs3","protein_coding"
"Fbl.1",2.77616468343181e-109,0.48232332730093,0.417,0.108,7.69386280366293e-105,"injury_zone","Fbl","protein_coding"
"Ttyh1.1",2.93527349099426e-109,0.630050673922055,0.999,0.95,8.13481695294151e-105,"injury_zone","Ttyh1","protein_coding"
"Ifi27.1",3.22503273614369e-109,0.491080319097796,0.717,0.302,8.93785572494864e-105,"injury_zone","Ifi27","protein_coding"
"Napsa",5.49488939111392e-109,0.253486893394909,0.208,0.015,1.52285364585331e-104,"injury_zone","Napsa","protein_coding"
"Stx4a.1",6.99692034654296e-109,0.500473693009568,0.686,0.277,1.93912650484092e-104,"injury_zone","Stx4a","protein_coding"
"Itgav.1",1.24309580800708e-108,0.416851867984484,0.529,0.166,3.44511572231083e-104,"injury_zone","Itgav","protein_coding"
"Uqcrq.1",1.27846037187283e-108,-0.51799056139975,0.994,0.989,3.54312507460835e-104,"injury_zone","Uqcrq","protein_coding"
"Tcea3.1",1.33711653929434e-108,-0.852299121725988,0.525,0.721,3.70568477700033e-104,"injury_zone","Tcea3","protein_coding"
"Pa2g4.1",1.56007264554847e-108,0.468560744686215,0.579,0.2,4.32358532987304e-104,"injury_zone","Pa2g4","protein_coding"
"Sptssa.1",1.69737859590013e-108,0.524628984046128,0.553,0.188,4.70411504067761e-104,"injury_zone","Sptssa","protein_coding"
"Cox5b.1",3.16439497455938e-108,-0.525194389507487,0.99,0.981,8.76980423249386e-104,"injury_zone","Cox5b","protein_coding"
"Mapre1.1",3.50870624152971e-108,0.479612522702276,0.563,0.191,9.72402847777543e-104,"injury_zone","Mapre1","protein_coding"
"Mfsd12",5.21599085448623e-108,0.272457520350212,0.265,0.035,1.44555970541231e-103,"injury_zone","Mfsd12","protein_coding"
"Pqlc3",5.45047053707609e-108,0.288726757305372,0.268,0.036,1.51054340464527e-103,"injury_zone","Pqlc3","protein_coding"
"Xaf1.1",5.7423730336317e-108,0.408943050749307,0.369,0.08,1.59144126254069e-103,"injury_zone","Xaf1","protein_coding"
"Creld2.1",5.83478423585457e-108,0.347631129804607,0.335,0.064,1.61705210312474e-103,"injury_zone","Creld2","protein_coding"
"Col6a1.1",7.70496617913543e-108,0.701006319543449,0.815,0.448,2.13535432688559e-103,"injury_zone","Col6a1","protein_coding"
"Selenof.1",8.1712524040475e-108,0.685242930033512,0.835,0.497,2.26458089125772e-103,"injury_zone","Selenof","protein_coding"
"Ndufb2.1",8.27501710780661e-108,-0.624944587462743,0.932,0.936,2.29333824125752e-103,"injury_zone","Ndufb2","protein_coding"
"Oasl2",9.24066792757313e-108,0.278386873138393,0.288,0.044,2.56095870944762e-103,"injury_zone","Oasl2","protein_coding"
"Rtp4.1",9.49494951899541e-108,0.319169228885208,0.329,0.062,2.63143030969439e-103,"injury_zone","Rtp4","protein_coding"
"Rsu1.1",1.06818555722057e-107,0.358095151957984,0.428,0.106,2.9603694532811e-103,"injury_zone","Rsu1","protein_coding"
"Kcnab2",1.21213040760638e-107,0.257973096392727,0.226,0.022,3.35929821164032e-103,"injury_zone","Kcnab2","protein_coding"
"Atp6ap2.1",1.26110744016804e-107,0.430808975805116,0.509,0.157,3.49503315968169e-103,"injury_zone","Atp6ap2","protein_coding"
"Glb1",1.58794740796198e-107,0.271088447176596,0.291,0.045,4.40083744642584e-103,"injury_zone","Glb1","protein_coding"
"Dock8",1.63626007228127e-107,0.264437783943463,0.236,0.025,4.53473116432031e-103,"injury_zone","Dock8","protein_coding"
"Rnpep.1",2.03225926350812e-107,0.457644199068028,0.462,0.132,5.63220332288639e-103,"injury_zone","Rnpep","protein_coding"
"Hnrnpab.1",3.62988558504728e-107,0.776839780485661,0.814,0.486,1.00598649104e-102,"injury_zone","Hnrnpab","protein_coding"
"Tmem189.1",3.67963231210093e-107,0.400437832472464,0.452,0.123,1.01977329897565e-102,"injury_zone","Tmem189","protein_coding"
"Sp100.1",5.6564391959558e-107,0.333371496465692,0.344,0.069,1.56762555876719e-102,"injury_zone","Sp100","protein_coding"
"Tmem254a.1",6.52490459947706e-107,0.322631310542452,0.365,0.078,1.80831206069907e-102,"injury_zone","Tmem254a","protein_coding"
"Pgls.1",6.54069674411306e-107,0.551515670077867,0.688,0.293,1.81268869566349e-102,"injury_zone","Pgls","protein_coding"
"Zc3hav1.1",8.88976728890902e-107,0.287715219408769,0.31,0.053,2.46371010644825e-102,"injury_zone","Zc3hav1","protein_coding"
"Ldha.1",9.67667589957943e-107,-0.486370238695304,0.997,0.997,2.68179395880944e-102,"injury_zone","Ldha","protein_coding"
"Ppic.1",1.71724100126413e-106,0.409925442320092,0.56,0.183,4.75916171090341e-102,"injury_zone","Ppic","protein_coding"
"mt-Nd4l.1",4.30739545205085e-106,-1.82376370525739,0.252,0.545,1.19375157558137e-101,"injury_zone","mt-Nd4l","protein_coding"
"Dbi.1",4.5677363826047e-106,0.558958105078214,0.939,0.717,1.26590246107507e-101,"injury_zone","Dbi","protein_coding"
"Taldo1.1",5.13105896643551e-106,0.650659420293977,0.826,0.444,1.42202168195794e-101,"injury_zone","Taldo1","protein_coding"
"Mymk.1",5.96140450403798e-106,0.346539698119702,0.265,0.036,1.65214364424909e-101,"injury_zone","Mymk","protein_coding"
"Actn1.1",6.1330580718229e-106,0.346048326290843,0.402,0.096,1.699715714025e-101,"injury_zone","Actn1","protein_coding"
"Carhsp1",8.15109984358992e-106,0.297491931538612,0.35,0.071,2.25899581065251e-101,"injury_zone","Carhsp1","protein_coding"
"Hif1a.1",9.50708812681331e-106,0.430533486871031,0.445,0.122,2.63479440346504e-101,"injury_zone","Hif1a","protein_coding"
"Dusp6.1",1.10383134546692e-105,0.373417400399455,0.408,0.101,3.05915819082701e-101,"injury_zone","Dusp6","protein_coding"
"Lsm7.1",1.72199388876109e-105,0.49955650071477,0.669,0.28,4.77233386331248e-101,"injury_zone","Lsm7","protein_coding"
"Lima1.1",1.97758312153174e-105,0.332685327425112,0.371,0.082,5.48067386301305e-101,"injury_zone","Lima1","protein_coding"
"Vasp.1",2.69001484561749e-105,0.372581178809005,0.506,0.15,7.4551071431443e-101,"injury_zone","Vasp","protein_coding"
"Srrm4os.1",3.01513064561466e-105,0.372293962221942,0.359,0.076,8.35613307125648e-101,"injury_zone","Srrm4os","lncRNA"
"Kpnb1.1",3.20561246690607e-105,0.526937122008126,0.623,0.244,8.88403439078347e-101,"injury_zone","Kpnb1","protein_coding"
"Nono.1",4.28128283628527e-105,0.486168575030888,0.593,0.217,1.1865147252481e-100,"injury_zone","Nono","protein_coding"
"Slc29a3",4.59481754699485e-105,0.266223682024561,0.271,0.039,1.27340773497415e-100,"injury_zone","Slc29a3","protein_coding"
"Sub1.1",5.69101513731092e-105,0.579983550559064,0.76,0.377,1.57720793515435e-100,"injury_zone","Sub1","protein_coding"
"Cnn2.1",6.85484970573151e-105,0.394457832030173,0.431,0.113,1.89975304744643e-100,"injury_zone","Cnn2","protein_coding"
"Arhgap30",7.08698632142815e-105,0.255223068393892,0.245,0.029,1.9640873891206e-100,"injury_zone","Arhgap30","protein_coding"
"Ncl.1",7.46595160593047e-105,0.87897039509905,0.813,0.495,2.06911382806757e-100,"injury_zone","Ncl","protein_coding"
"Sln.1",7.51778532688218e-105,0.630373508773534,0.354,0.08,2.08347902549213e-100,"injury_zone","Sln","protein_coding"
"Col6a2.1",9.94290810831719e-105,0.687676023855423,0.811,0.446,2.75557755313903e-100,"injury_zone","Col6a2","protein_coding"
"Ttc7",1.02237206324721e-104,0.319455053671637,0.324,0.061,2.83340193608332e-100,"injury_zone","Ttc7","protein_coding"
"Vwa5a.1",1.27377903185113e-104,0.424953075762983,0.477,0.142,3.53015120887223e-100,"injury_zone","Vwa5a","protein_coding"
"Top2a.1",1.43713593526855e-104,0.322917678751431,0.252,0.033,3.98287853100327e-100,"injury_zone","Top2a","protein_coding"
"Arhgef2.1",1.68715184993418e-104,0.366855752262869,0.486,0.141,4.67577263690758e-100,"injury_zone","Arhgef2","protein_coding"
"Ric8a",1.77436212284554e-104,0.329738327196782,0.416,0.102,4.91746718725414e-100,"injury_zone","Ric8a","protein_coding"
"Rbpj.1",2.08260838793846e-104,0.422143601614794,0.482,0.143,5.77174088633265e-100,"injury_zone","Rbpj","protein_coding"
"Snhg1.1",2.6385911788671e-104,0.707719295271345,0.484,0.145,7.31259159311228e-100,"injury_zone","Snhg1","lncRNA"
"Crtap.1",2.64788892578272e-104,0.330980718330264,0.432,0.111,7.33835936891423e-100,"injury_zone","Crtap","protein_coding"
"Snx6.1",2.65942103715038e-104,0.36802850631099,0.439,0.118,7.37031946235857e-100,"injury_zone","Snx6","protein_coding"
"Mgat2.1",3.80042375626244e-104,0.32493078240354,0.378,0.086,1.05324943981057e-99,"injury_zone","Mgat2","protein_coding"
"Ssr2.1",4.00632534337436e-104,0.490695572683028,0.629,0.245,1.11031300566277e-99,"injury_zone","Ssr2","protein_coding"
"Myh3.1",8.09523846801896e-104,1.34280316437313,0.459,0.174,2.24351438902677e-99,"injury_zone","Myh3","protein_coding"
"Dnmt1.1",9.19839676410533e-104,0.339804584711416,0.355,0.076,2.54924367920415e-99,"injury_zone","Dnmt1","protein_coding"
"Pcolce.1",9.63180725946321e-104,0.573320246955273,0.804,0.412,2.66935906388763e-99,"injury_zone","Pcolce","protein_coding"
"B4galt5",1.48636934958983e-103,0.267895425206065,0.321,0.06,4.11932401545326e-99,"injury_zone","B4galt5","protein_coding"
"Serpinb1a.1",1.94800908971564e-103,0.37272981171132,0.386,0.092,5.39871239123793e-99,"injury_zone","Serpinb1a","protein_coding"
"Cxcl12.1",2.08032420904896e-103,0.734640065787205,0.755,0.384,5.76541051295829e-99,"injury_zone","Cxcl12","protein_coding"
"Cpd.1",2.73227705883187e-103,0.425352835215444,0.591,0.204,7.57223264084664e-99,"injury_zone","Cpd","protein_coding"
"Dpysl3.1",3.21852299465065e-103,0.286991050139712,0.342,0.068,8.91981462737482e-99,"injury_zone","Dpysl3","protein_coding"
"Sirpb1c",4.10727527239806e-103,0.312588637739757,0.168,0.007,1.1382902689924e-98,"injury_zone","Sirpb1c","protein_coding"
"Morf4l2.1",5.6529813466516e-103,0.57239287276721,0.823,0.442,1.56666725041102e-98,"injury_zone","Morf4l2","protein_coding"
"Galk2",6.10239638492054e-103,0.272672696184284,0.251,0.033,1.69121813411688e-98,"injury_zone","Galk2","protein_coding"
"Set.1",1.02403499202039e-102,0.721503186584319,0.671,0.327,2.83801057688531e-98,"injury_zone","Set","protein_coding"
"Slc9a9",1.37812328044309e-102,0.255622023566376,0.232,0.026,3.81933085941999e-98,"injury_zone","Slc9a9","protein_coding"
"Cxcl5.1",2.21780538439436e-102,0.4350269970509,0.2,0.016,6.14642584231052e-98,"injury_zone","Cxcl5","protein_coding"
"Bri3.1",2.27132787518774e-102,0.785695710745318,0.799,0.47,6.2947580732953e-98,"injury_zone","Bri3","protein_coding"
"Prex1",2.34750432594394e-102,0.293896585095905,0.343,0.071,6.50587348892104e-98,"injury_zone","Prex1","protein_coding"
"Csf1.1",2.41690619108305e-102,0.351380709041714,0.342,0.071,6.69821381796758e-98,"injury_zone","Csf1","protein_coding"
"Cand1",2.58452230029627e-102,0.290837022035075,0.375,0.085,7.16274510304109e-98,"injury_zone","Cand1","protein_coding"
"Tbcb.1",2.73971028315978e-102,0.491091949846417,0.637,0.248,7.59283307874903e-98,"injury_zone","Tbcb","protein_coding"
"Dut.1",2.88290606628252e-102,0.358493731769103,0.351,0.076,7.98968587209537e-98,"injury_zone","Dut","protein_coding"
"Gal.1",7.2580213036858e-102,0.418405271740451,0.231,0.027,2.01148802410348e-97,"injury_zone","Gal","protein_coding"
"Gm42826.1",9.70470226360106e-102,0.449413226317787,1,1,2.6895611853344e-97,"injury_zone","Gm42826","TEC"
"Cdc42se2.1",1.12783178326491e-101,0.367729475429201,0.438,0.12,3.12567300414038e-97,"injury_zone","Cdc42se2","protein_coding"
"Pgm1.1",1.22727979413469e-101,-0.641301952635709,0.93,0.962,3.40128322146489e-97,"injury_zone","Pgm1","protein_coding"
"Slpi.1",1.51702900272306e-101,0.422136248990916,0.208,0.019,4.20429417814668e-97,"injury_zone","Slpi","protein_coding"
"Tep1.1",1.84547436071262e-101,0.316415088305277,0.399,0.097,5.11454764327895e-97,"injury_zone","Tep1","protein_coding"
"Srsf1.1",1.87298919821646e-101,0.405773278334583,0.566,0.195,5.1908022639371e-97,"injury_zone","Srsf1","protein_coding"
"Cap1.1",2.32592604959626e-101,0.518595130540503,0.429,0.125,6.44607145385107e-97,"injury_zone","Cap1","protein_coding"
"Ankrd13a",2.5793541854962e-101,0.317305836221835,0.399,0.097,7.14842218968417e-97,"injury_zone","Ankrd13a","protein_coding"
"Rhob.1",4.37230295571214e-101,0.450005432021313,0.629,0.238,1.21174004114606e-96,"injury_zone","Rhob","protein_coding"
"Plxna1",5.18159011866284e-101,0.293192545783337,0.342,0.071,1.43602588548622e-96,"injury_zone","Plxna1","protein_coding"
"Cers5.1",5.97580559299217e-101,0.307294710953774,0.342,0.071,1.65613476204185e-96,"injury_zone","Cers5","protein_coding"
"Rab11a.1",6.4469826526782e-101,0.520569310212587,0.702,0.307,1.78671677236324e-96,"injury_zone","Rab11a","protein_coding"
"Selenoh.1",6.72809543524063e-101,0.491474413689907,0.479,0.151,1.86462436892259e-96,"injury_zone","Selenoh","protein_coding"
"Man1a.1",8.48642293646843e-101,0.350342519127026,0.412,0.106,2.35192725261286e-96,"injury_zone","Man1a","protein_coding"
"Stx7.1",8.88594037418439e-101,0.399281495319266,0.468,0.139,2.46264951530146e-96,"injury_zone","Stx7","protein_coding"
"Ssrp1.1",9.06273211819346e-101,0.425968052080575,0.499,0.159,2.51164557923613e-96,"injury_zone","Ssrp1","protein_coding"
"Mif.1",1.10864251487694e-100,0.661259544704945,0.862,0.581,3.07249186572997e-96,"injury_zone","Mif","protein_coding"
"Akt1.1",1.30321612916937e-100,0.393958905089136,0.58,0.201,3.61173318037998e-96,"injury_zone","Akt1","protein_coding"
"Sla",1.54280817895989e-100,0.261582858973725,0.236,0.029,4.27573858716944e-96,"injury_zone","Sla","protein_coding"
"Racgap1",1.73379279972211e-100,0.251313512792951,0.232,0.027,4.80503336514987e-96,"injury_zone","Racgap1","protein_coding"
"Hnrnpm.1",2.21822232247724e-100,0.515603463876355,0.672,0.287,6.14758134451342e-96,"injury_zone","Hnrnpm","protein_coding"
"Sf3a3.1",2.28256458607874e-100,0.318587461596382,0.401,0.1,6.32589949385861e-96,"injury_zone","Sf3a3","protein_coding"
"Loxl2.1",2.47761908235332e-100,0.37035933737992,0.373,0.088,6.86647352483399e-96,"injury_zone","Loxl2","protein_coding"
"Gas5.1",2.69024944899037e-100,0.677058892015088,0.89,0.558,7.4557573229319e-96,"injury_zone","Gas5","lncRNA"
"Prkar1a.1",2.88798222076299e-100,0.446997352116681,0.822,0.417,8.00375392662255e-96,"injury_zone","Prkar1a","protein_coding"
"Tm9sf3.1",4.67891072369428e-100,0.531581477591594,0.701,0.311,1.29671331796463e-95,"injury_zone","Tm9sf3","protein_coding"
"Ciao2a.1",5.05149250649548e-100,0.459401257258122,0.543,0.188,1.39997063325016e-95,"injury_zone","Ciao2a","protein_coding"
"Nasp.1",1.04766566361472e-99,0.351984811091652,0.353,0.079,2.90350062014183e-95,"injury_zone","Nasp","protein_coding"
"Hnrnpd.1",1.04808230103764e-99,0.484067745907082,0.588,0.219,2.90465528909572e-95,"injury_zone","Hnrnpd","protein_coding"
"Dok2.1",1.25305946509115e-99,0.302971361815073,0.257,0.037,3.47272900155362e-95,"injury_zone","Dok2","protein_coding"
"Ighm",1.29437328588461e-99,0.29867767183588,0.314,0.06,3.58722612450061e-95,"injury_zone","Ighm","IG_C_gene"
"Plxnd1.1",1.9004022479015e-99,0.41961223764391,0.573,0.199,5.26677478983423e-95,"injury_zone","Plxnd1","protein_coding"
"Adamts2.1",1.94891714619463e-99,0.300512428778989,0.4,0.098,5.40122897896379e-95,"injury_zone","Adamts2","protein_coding"
"Acly.1",2.14103508712937e-99,0.365442822747416,0.398,0.103,5.93366464047033e-95,"injury_zone","Acly","protein_coding"
"Col16a1.1",2.15569724338811e-99,0.305967319027248,0.35,0.076,5.97429934032581e-95,"injury_zone","Col16a1","protein_coding"
"Isyna1",3.30413720931177e-99,0.250289579918166,0.25,0.034,9.15708586188664e-95,"injury_zone","Isyna1","protein_coding"
"Gda.1",3.41321454808742e-99,0.364784641977105,0.353,0.08,9.45938279856948e-95,"injury_zone","Gda","protein_coding"
"Slc39a1.1",3.43647707327599e-99,0.456708359465204,0.614,0.234,9.52385256087707e-95,"injury_zone","Slc39a1","protein_coding"
"Serinc3.1",3.49921283589241e-99,0.602651365384868,0.926,0.621,9.69771845339224e-95,"injury_zone","Serinc3","protein_coding"
"Aif1l",3.94805467992342e-99,0.264859220525917,0.296,0.052,1.09416387399398e-94,"injury_zone","Aif1l","protein_coding"
"Atp13a2.1",4.31033768483548e-99,0.374205940786019,0.455,0.135,1.1945669859753e-94,"injury_zone","Atp13a2","protein_coding"
"Dtymk.1",4.43967440406936e-99,0.406614234052741,0.488,0.151,1.23041136434378e-94,"injury_zone","Dtymk","protein_coding"
"Sdc4.1",5.74335745826835e-99,0.375303039251185,0.513,0.162,1.59171408598449e-94,"injury_zone","Sdc4","protein_coding"
"Cpxm1.1",6.35350174374454e-99,0.288169580641814,0.341,0.072,1.76080947326136e-94,"injury_zone","Cpxm1","protein_coding"
"Spp1.1",7.82580197274036e-99,2.90302947324795,0.654,0.42,2.16884275872526e-94,"injury_zone","Spp1","protein_coding"
"Hnrnpa0.1",1.20825905186006e-98,0.510901255383395,0.699,0.306,3.34856913632498e-94,"injury_zone","Hnrnpa0","protein_coding"
"Ap2m1.1",1.30199137544824e-98,0.772616598895896,0.834,0.528,3.60833889791724e-94,"injury_zone","Ap2m1","protein_coding"
"Trim30a",1.39339774913689e-98,0.276090309539801,0.263,0.04,3.86166252195798e-94,"injury_zone","Trim30a","protein_coding"
"Idh1.1",2.10131198275742e-98,0.457106269151512,0.505,0.168,5.8235760290139e-94,"injury_zone","Idh1","protein_coding"
"Gpx8.1",2.89987796478118e-98,0.275817469414089,0.344,0.074,8.03672179159456e-94,"injury_zone","Gpx8","protein_coding"
"Snx4.1",3.95331390415849e-98,0.318696158317516,0.407,0.104,1.09562141539848e-93,"injury_zone","Snx4","protein_coding"
"Sin3b.1",4.13970963712736e-98,0.404953671046757,0.544,0.186,1.14727912883348e-93,"injury_zone","Sin3b","protein_coding"
"Igfbp4.1",5.09720376692633e-98,0.581575612057392,0.78,0.382,1.41263905196596e-93,"injury_zone","Igfbp4","protein_coding"
"Ctsk.1",5.44516309594369e-98,0.28970516098469,0.422,0.11,1.50907250040983e-93,"injury_zone","Ctsk","protein_coding"
"Acta1.1",6.03790609345451e-98,-0.694991258722693,1,1,1.67334529473998e-93,"injury_zone","Acta1","protein_coding"
"Ccnb1",6.65293773794338e-98,0.268471546077635,0.224,0.026,1.84379516469363e-93,"injury_zone","Ccnb1","protein_coding"
"B4galnt1",8.43261004578264e-98,0.270952873510155,0.242,0.033,2.3370135480882e-93,"injury_zone","B4galnt1","protein_coding"
"Ost4.1",8.62522116005645e-98,0.616621302317295,0.851,0.532,2.39039379229804e-93,"injury_zone","Ost4","protein_coding"
"Atp13a3.1",1.14827876627896e-97,0.297706565592551,0.411,0.105,3.1823397728655e-93,"injury_zone","Atp13a3","protein_coding"
"Gmfb.1",1.67671125742319e-97,0.313495385352034,0.42,0.111,4.64683757882264e-93,"injury_zone","Gmfb","protein_coding"
"Rgs2.1",1.83146444159039e-97,0.343419888414876,0.364,0.086,5.0757205534236e-93,"injury_zone","Rgs2","protein_coding"
"Fuca2.1",2.62746129572914e-97,0.336536558152806,0.362,0.086,7.28174623498374e-93,"injury_zone","Fuca2","protein_coding"
